expedition_id,mean_age,member_count
EVER99116,36.533,15
EVER99117,37,2
EVER99118,34.462,26
EVER99119,38.071,14
EVER99120,36.5,4
EVER99121,30.5,4
EVER99122,59,1
EVER99123,31.5,2
EVER99124,31,1
EVER99125,32.778,9
EVER99126,32.875,8
EVER99127,38.889,9
EVER99128,40.714,7
EVER99129,28.2,5
EVER99130,36.778,9
EVER99131,33.333,12
EVER99132,30.5,4
EVER99133,40,1
EVER99134,42.455,11
EVER99135,45.75,4
EVER99136,38,1
EVER99137,28.429,7
EVER99301,38.778,9
EVER99302,32.6,5
EVER99303,36,2
EVER99304,37.733,15
EVER99401,37.5,2
FANG07301,30.308,13
FANG79101,34.222,9
FANG79301,39.952,21
FANG80101,35.75,8
FANG82101,41.8,5
FANG84301,30.333,3
FANG86301,28.333,6
FANG91401,32.455,11
FANG97301,38.556,9
FIRN54101,30.5,8
FIRN87301,42.5,4
FIRW87301,42.5,4
FUTI14101,39.5,4
GAMA70301,31.556,9
GAMA72301,27.333,3
GAN100301,32.167,6
GAN101301,53.75,8
GAN112301,38.583,12
GAN149201,50,1
GAN153101,41,1
GAN154101,32.2,10
GAN155301,38.5,2
GAN160101,34,1
GAN185301,28,3
GAN186101,31.111,9
GAN200101,32.333,6
GAN253101,41,1
GAN271101,24,1
GAN280101,27.875,8
GAN280301,28.5,14
GAN281101,28.25,12
GAN281301,31,7
GAN281302,36.4,5
GAN282301,31,1
GAN288101,37.25,4
GAN292101,25.5,4
GAN297301,35.2,5
GAN373101,27,1
GAN379301,28.444,9
GAN380301,29.167,6
GAN380302,37,1
GAN383301,32.417,12
GAN384301,33.636,11
GAN384302,27.5,2
GAN386101,25.5,6
GAN478301,30.409,22
GAN480301,34.3,10
GAN480401,36.5,4
GAN481101,30.273,11
GAN482301,24.571,7
GAN482302,30.714,7
GAN483301,36,4
GAN485301,28.75,4
GAN489301,33.571,7
GAN506301,31.25,4
GAN507301,25.5,4
GAN580101,31.455,11
GAN587301,31.143,7
GAN594301,40,7
GAN600101,32.333,6
GAN681101,29.3,10
GANC01101,46,3
GANC04301,24.5,2
GANC08301,30.5,2
GANC10101,51,2
GANC10301,46,3
GANC11401,30,4
GANC15101,37,7
GANC49201,45.5,2
GANC64101,29.25,4
GANC70301,25,1
GANC71101,25,1
GANC71301,26.667,3
GANC71302,30,3
GANC72101,26,1
GANC75301,27.5,2
GANC90101,31.278,18
GANC91101,28,1
GANC93101,35.875,8
GANC93102,37.7,10
GANC93301,23,1
GANC99301,39.375,8
GAND13101,32,2
GANG09101,38.444,9
GANG15101,26.667,3
GANG16301,42.667,3
GANG16302,38,1
GANG18301,30.5,2
GANG65101,32.778,9
GANG71101,27.167,6
GANG71301,32.125,8
GANG74101,31.545,11
GANG81101,25,4
GANG81301,27,6
GANG83101,29.75,4
GANG83301,35.889,9
GANG83302,33,9
GANG84401,30,1
GANG85301,30.923,13
GANG85302,30.8,5
GANG86101,30.75,8
GANG86301,29,6
GANG87101,33,6
GANG89301,28.6,5
GANG90301,28.6,5
GANG91301,27.333,3
GANG91302,33.375,8
GANG91401,32.667,6
GANG98301,35.75,8
GANG99101,35.1,10
GANW16301,42.667,3
GANW17301,26.5,2
GAUG02101,53.5,2
GAUG02201,55,1
GAUG02301,40,2
GAUG03301,53.75,4
GAUG03302,42,3
GAUG04201,46.5,4
GAUG04202,43.4,5
GAUG04301,42,2
GAUG07301,38.4,5
GAUG08101,57.929,14
GAUG08301,57.588,17
GAUG10201,40.667,6
GAUG11201,46,2
GAUR05301,39.5,2
GAUR08301,28.5,2
GAUR08401,37.667,6
GAUR09301,33.5,2
GAUR10301,27.667,3
GAUR11101,42,3
GAUR13301,30.25,4
GAUR52301,40.333,3
GAUR54301,39,1
GAUR55101,42,1
GAUR64301,26.857,7
GAUR71301,43,3
GAUR72301,35,1
GAUR79101,30.7,10
GAUR79301,28,4
GAUR80101,33,10
GAUR80301,30.684,38
GAUR81101,34.714,7
GAUR81301,23.8,5
GAUR83101,27.778,9
GAUR83102,28.167,6
GAUR83301,29.4,15
GAUR84101,23,2
GAUR84301,33.077,13
GAUR85101,26.5,2
GAUR85301,26.4,5
GAUR85401,35.75,4
GAUR86301,30.4,5
GAUR95301,37.857,7
GAUR97301,35,4
GAUR98101,35.5,4
GAUS79301,28,4
GAUS83301,29.4,15
GAUS84301,33.077,13
GDNG15301,54.25,4
GHAN07301,35.667,6
GHEN63101,32.333,3
GHUN62301,46,1
GHUN65301,35.8,5
GHUN69301,32.667,3
GHUN88301,29.333,3
GHUS18301,43.154,13
GHUS62301,46,1
GHYM53301,41.333,3
GHYN18301,44.2,20
GIME16301,30.5,2
GIME93301,42.5,4
GIME94301,39.333,6
GIMM03301,36.111,9
GIMM13301,42.333,6
GIMM36201,29,4
GIMM37101,31.333,3
GIMM37301,29,3
GIMM39101,33.333,3
GIMM63101,27.5,4
GIMM93301,42.5,4
GIMM94301,39.333,6
GIMM95301,34.381,21
GIMM97101,31.786,14
GLAC64301,28,7
GLAC65101,33.625,8
GLAC69101,31.889,9
GLAC76101,44.688,16
GLAC81101,31.727,11
GLAC81301,41.6,15
GLAC81302,41.6,15
GLAC82301,31,5
GLAC82302,29.333,3
GLAC83301,38.765,17
GLAC83302,38.812,16
GLAC84301,41.5,6
GLAC84302,26,6
GLAC84303,26,6
GLAC86301,35.273,11
GLAC88301,38.182,11
GLAC89301,43.5,4
GLAC89302,34.75,4
GLAC90301,26.8,5
GLAC91301,33.25,4
GLAC94301,32,3
GLAC94302,40,7
GLAC98101,43.5,4
GLAC98301,37,4
GOJN11301,48.75,4
GORH17301,43.5,6
GORK15101,57.833,6
GORK16101,61,2
GORK17101,62.25,4
GURJ18301,36.111,9
GURJ69301,32.5,10
GURJ72301,37.786,14
GURJ76101,26,7
GURJ85101,33,12
GURJ85102,34.692,13
GURJ88301,28.2,10
GURJ89301,37,6
GURJ96301,39,7
GURK01401,30,4
GURK03301,40.667,9
GURK07301,45.571,7
GURK11301,52.4,5
GURK93401,29.875,8
GURK98301,33.625,8
GURK99301,40.429,7
GYAC00101,49.333,6
GYAC02301,40,3
GYAC05301,36.444,9
GYAC55301,37,1
GYAC62101,31,4
GYAC64101,29.833,12
GYAC86101,31.308,13
GYAC86301,34,10
GYAC88301,33.556,9
GYAC88302,29,8
GYAC90101,31.667,12
GYAC98301,41.857,7
GYAC98302,52.6,5
GYAC99301,33.333,9
GYAJ02301,38,3
GYAJ03301,44.3,10
GYAJ05101,40.375,8
GYAJ05301,49.467,15
GYAJ06301,37,9
GYAJ08301,42.6,10
GYAJ08302,32.091,11
GYAJ08303,42.833,6
GYAJ10301,38.4,5
GYAJ10302,41.25,4
GYAJ11101,38.5,4
GYAJ12101,47.111,9
GYAJ12102,34.25,4
GYAJ12301,40.5,10
GYAJ13301,45.154,13
GYAJ13302,46.8,5
GYAJ14101,52,3
GYAJ14301,42.5,6
GYAJ15101,51.333,6
GYAJ17301,47.556,9
GYAJ17302,40.25,4
GYAJ94301,34.053,19
GYLZ19101,38.5,10
HCHI00101,49.333,6
HCHI01301,54,4
HCHI03101,26.375,8
HCHI03102,41.375,8
HCHI03301,47.25,4
HCHI06301,51,5
HCHI09301,44.545,11
HCHI14301,48.778,9
HCHI84301,28,1
HIME07101,37.5,8
HIME53101,23,2
HIME55101,30.25,4
HIME58301,31.667,3
HIME59101,28.5,6
HIME60101,31.25,4
HIME74101,35.273,11
HIME74301,29.188,16
HIME75101,33.625,8
HIME77101,27.909,11
HIME78101,28.727,11
HIME78301,34.875,8
HIME79301,33.571,7
HIME80301,36.312,16
HIME81101,27.909,11
HIME81301,25.778,9
HIME83101,35,13
HIME83301,33.889,9
HIME84301,32.778,9
HIME85101,36,12
HIME85301,30.857,7
HIME86301,28.625,8
HIME86401,34.143,7
HIME89301,29.778,9
HIME94301,24,5
HIMJ03301,39.25,4
HIMJ12301,39,2
HIMJ18301,29.333,3
HIMJ19101,29.2,5
HIML00301,44.667,6
HIML01101,35.455,11
HIML02301,42.3,10
HIML03101,36.625,8
HIML03301,50.667,3
HIML03302,39.5,8
HIML03303,35.818,11
HIML03304,43.714,7
HIML03305,43.778,9
HIML03306,38.857,14
HIML03307,38.4,5
HIML04301,30.714,14
HIML04302,47,10
HIML04303,44.111,9
HIML04304,34.75,12
HIML04305,39.8,5
HIML05101,62,1
HIML05102,45.75,4
HIML05301,41.714,7
HIML05302,37.375,8
HIML07101,36.571,14
HIML07301,42.889,9
HIML08101,45.25,4
HIML08102,41,5
HIML08301,42.909,11
HIML08302,37.667,3
HIML08303,51.333,3
HIML08304,45.5,2
HIML08305,43.545,11
HIML08306,41.75,4
HIML08307,42,6
HIML08308,32.167,6
HIML09301,44.333,6
HIML09302,48.4,10
HIML09303,38,2
HIML09304,43.933,15
HIML09305,39.385,13
HIML09306,38.556,9
HIML09307,32.143,7
HIML09308,40.5,4
HIML10101,46,2
HIML10102,37.647,17
HIML10103,41.889,9
HIML10301,49.2,5
HIML10302,42.375,8
HIML10303,44.071,14
HIML10304,48.8,5
HIML11101,36.571,7
HIML11301,43,12
HIML11302,49.6,15
HIML11303,32.5,2
HIML12101,39,6
HIML12301,52,2
HIML12302,46.909,11
HIML12303,44.2,15
HIML12304,36.778,9
HIML12305,30.667,3
HIML12306,45.333,3
HIML12307,33.222,9
HIML12308,45.6,10
HIML12309,43,6
HIML12310,31,5
HIML12311,42.4,5
HIML12312,60.5,2
HIML13101,56.333,6
HIML13102,49.667,3
HIML13201,36.667,3
HIML13301,47.375,8
HIML13302,52,6
HIML13303,45.7,10
HIML13304,42.333,12
HIML13305,48.125,8
HIML13306,34,2
HIML13307,48.182,22
HIML13308,40.9,90
HIML13309,45.286,14
HIML13310,39.333,3
HIML13311,44.556,9
HIML13312,39.778,9
HIML13313,49.5,2
HIML13314,34,2
HIML13401,40.125,8
HIML14101,41.25,12
HIML14301,49.8,10
HIML14302,46.077,13
HIML14303,36,10
HIML14304,45.6,10
HIML14305,48.5,4
HIML14306,37.333,3
HIML15101,44,5
HIML15301,44.667,12
HIML15302,41.8,20
HIML15303,41.25,12
HIML15304,40.333,9
HIML15305,55,2
HIML15306,29,8
HIML15307,42.208,24
HIML15308,41.727,11
HIML15309,41.667,3
HIML16101,37.643,14
HIML16201,41.333,3
HIML16301,43.2,15
HIML16302,51.688,16
HIML16303,48.667,9
HIML16304,46.556,9
HIML16305,40.542,24
HIML16306,37.5,2
HIML16307,35.75,4
HIML16308,45,4
HIML16309,56,4
HIML16310,49.571,7
HIML16311,44.75,8
HIML17101,43.812,16
HIML17301,43.714,14
HIML17302,40.429,7
HIML17303,42.5,2
HIML17304,38.462,13
HIML17305,39.931,29
HIML17306,43,4
HIML17307,44.714,7
HIML17308,49.5,6
HIML17309,45,16
HIML18301,39,8
HIML18302,44,16
HIML18303,48.714,7
HIML18304,48.875,8
HIML18305,38.833,6
HIML18306,45.667,3
HIML18307,47.167,12
HIML18308,34,2
HIML18309,39.286,7
HIML18310,33,5
HIML18311,61,1
HIML18312,49,4
HIML18313,44.692,13
HIML18314,41.818,11
HIML18315,47.667,6
HIML18316,33,2
HIML18317,45,2
HIML18318,34.5,4
HIML18319,50.4,5
HIML19101,44,4
HIML19102,40.6,10
HIML19103,29.2,5
HIML19104,43.875,16
HIML19105,40.667,3
HIML92301,36.643,14
HIML99301,35.333,6
HIMN85301,38.083,12
HIMN85302,33.333,12
HIMN86301,30.75,4
HIMW60101,33.5,2
HIMW78101,29,2
HIMW85301,44.667,6
HIMW89101,38,12
HIMW90401,25,6
HIUP79301,28,2
HIUP81301,30.167,6
HIUP83301,29.25,4
HMLE17101,39.75,4
HNKU64101,29.5,2
HONG02301,35,1
HONG10301,46.083,12
HONG13301,56.286,7
HONG59301,29,3
HONG62101,29.5,4
HONK15301,45.333,3
HUNK12301,52.5,2
HUNK12302,38.5,2
IMJA53101,37.4,5
IMJA55101,42,2
IMJA56101,34.5,2
IMJA58301,58.667,3
IMJA60301,34.333,3
JABR15301,43,2
JAGD13101,54,2
JANE02101,29.25,4
JANE04301,48,4
JANE11101,38.2,5
JANE18301,30.5,2
JANE19101,39.667,3
JANE91101,35.333,3
JANE92101,32,3
JANE92301,28.5,6
JANE93301,27,3
JANE96301,33.667,3
JANE98101,34.625,8
JANK04301,37.333,3
JANK05301,38,2
JANK06101,36,2
JANK10301,41.714,7
JANK12301,28.2,5
JANK13301,34.222,9
JANU00101,33,3
JANU00301,30.333,3
JANU02101,29.25,4
JANU02301,33.667,3
JANU02401,36,7
JANU03101,32.25,4
JANU03301,39.75,8
JANU04101,40.9,10
JANU04301,48,4
JANU07301,39,1
JANU07302,37.667,3
JANU08301,30,2
JANU11101,38.2,5
JANU12101,36,8
JANU57301,37.667,3
JANU59101,36.714,7
JANU62101,34.2,10
JANU74101,32.7,10
JANU74102,28,1
JANU75301,30.8,15
JANU76101,30,17
JANU78101,32.25,8
JANU78301,27.75,4
JANU79101,33.938,16
JANU81101,28.286,7
JANU81102,31.111,9
JANU81301,34,4
JANU82301,29.833,6
JANU83101,32.75,8
JANU84301,24.5,6
JANU84401,24.667,9
JANU86301,28.333,3
JANU87101,35.429,7
JANU87301,30.5,6
JANU87302,31.75,4
JANU87303,38.875,8
JANU89101,31,2
JANU89301,37.667,3
JANU89401,33.778,9
JANU91101,35.333,3
JANU92101,34.2,5
JANU92102,32,3
JANU92301,29.25,4
JANU92302,28.5,6
JANU93301,27,3
JANU94301,25.75,4
JANU96301,33.667,3
JANU97301,30.333,9
JANU98101,34.25,8
JANU98102,35.333,6
JANU98301,27.5,4
JANU99301,37.727,11
JASG64101,29.667,3
JASG96301,42.6,5
JETH72301,24.714,7
JETH74101,27,6
JETH78101,28.6,5
JING04301,49,2
JOBO08301,39,3
JOBO09101,38,2
JOBO09301,39.889,9
JOBO11101,45.833,6
JOBO11301,26.333,3
JOBO12301,41,1
JOBO12302,44.667,6
JOMS03301,37.667,6
JOMS18101,41,6
JONG00301,27.917,12
JONG09301,41,1
JONG30101,33.2,5
JONG83101,34.333,3
JONG83102,25.5,2
JONG98101,48.5,4
JONG98102,32.333,6
JUNC70301,31.556,9
KABD35301,30,2
KABD59301,45,1
KABD81301,26,2
KABD82301,31.1,10
KABD85101,34.429,7
KABD87101,28,2
KABN06101,34.75,4
KABN07301,22,1
KABN20401,52,1
KABN35301,29,4
KABN47101,23,1
KABN51301,29,1
KABN85101,38.667,3
KABN94101,31.2,10
KABR94101,41,1
KABS04101,33.143,7
KABS94101,34,2
KAG110301,37,5
KAG114101,66.333,3
KAG162101,38.2,5
KAG166101,27,1
KAG181301,37.5,8
KAG185301,37.857,7
KAG189101,56,2
KAG189102,36,1
KAG190301,31,5
KAGA09201,32,7
KAGA10301,41.333,9
KAKU08101,36.5,2
KALI04101,45.5,4
KALI83101,24.25,4
KALI84101,27.125,8
KALI94101,33.429,7
KAN177101,27.5,2
KAN180101,37.286,7
KAN181301,48,1
KAN184101,33.5,2
KAN280101,37.286,7
KAN284101,33.5,2
KANB07301,39.625,8
KANB19101,57,2
KANB30101,43,1
KANB49101,42,4
KANB65301,31.733,15
KANB73301,32.182,11
KANB74101,36.455,11
KANB74301,32.471,17
KANB84101,27.667,6
KANB87301,48,2
KANC78101,26.4,5
KANC78102,42.714,7
KANC84101,32,7
KANC85301,26,1
KANC89101,35.938,16
KANC90301,29.071,14
KANC91101,33,4
KAND63301,21,2
KAND69301,26.4,5
KAND72301,28.5,4
KAND89301,39.889,9
KAND90301,30,9
KANG00101,41,2
KANG00102,31.588,17
KANG00103,39.75,4
KANG00104,47.556,9
KANG00105,39,1
KANG00106,36,17
KANG00107,38.444,9
KANG00301,36.286,7
KANG01101,38.778,9
KANG02101,39,3
KANG02102,32.375,8
KANG02103,39.929,14
KANG02104,28.6,10
KANG03101,48,1
KANG03102,37.5,6
KANG03103,41,3
KANG03104,32.667,6
KANG03105,38,2
KANG03106,40.75,4
KANG03301,39.2,5
KANG04101,36.143,7
KANG04301,33.875,16
KANG05101,35.375,8
KANG05102,46,2
KANG05201,32.5,2
KANG06101,41.5,2
KANG06102,38,4
KANG06103,40.2,5
KANG06104,44,1
KANG06105,36.5,2
KANG06106,32,8
KANG07101,39.429,7
KANG08101,33.588,17
KANG08301,33.5,2
KANG09101,41,1
KANG09102,47,2
KANG09103,45.25,4
KANG09104,44.333,9
KANG09105,37,7
KANG09106,38.4,5
KANG09107,38.333,6
KANG09108,39.25,8
KANG10101,39.571,7
KANG11101,46.333,3
KANG11102,32.5,4
KANG11103,39,2
KANG11104,29,1
KANG11105,32,1
KANG11106,46.625,8
KANG11107,44,1
KANG11108,44,3
KANG11109,41.2,5
KANG11110,34,2
KANG11111,35.333,12
KANG11112,44,2
KANG11113,39.2,5
KANG11114,39.75,4
KANG12101,45.8,5
KANG12102,42,1
KANG12103,39.833,6
KANG12104,43.714,7
KANG12105,35.5,4
KANG13101,40.75,4
KANG13102,42.667,6
KANG13103,44.75,4
KANG13104,34.5,2
KANG13105,35,2
KANG13106,37.6,5
KANG13107,35,4
KANG13108,46.333,3
KANG13109,32.5,2
KANG13110,40,2
KANG14101,52,2
KANG14102,32.5,2
KANG14103,32.25,4
KANG14104,42,2
KANG14105,33.333,3
KANG14106,34.5,2
KANG14107,41,1
KANG14108,30.333,3
KANG14109,38.667,6
KANG14110,38.385,13
KANG14111,36.2,5
KANG14112,46,2
KANG14113,32.6,5
KANG14114,35,1
KANG14115,57,2
KANG17101,40.778,9
KANG17102,45.333,3
KANG17103,29.5,6
KANG17104,37.211,19
KANG18101,44.071,14
KANG18102,37.118,17
KANG18103,33.097,31
KANG18104,45.583,12
KANG18105,43.5,2
KANG18106,34,5
KANG18107,38.5,2
KANG19101,37.833,6
KANG19102,41.389,18
KANG19103,35.667,21
KANG19104,39.8,20
KANG19105,37.6,5
KANG19106,31.667,3
KANG20301,42.5,2
KANG29201,31.5,8
KANG30101,32.5,10
KANG31201,29.222,9
KANG37301,29,3
KANG40101,30,1
KANG51301,29,1
KANG53101,32.5,2
KANG54101,33,8
KANG55101,33.083,12
KANG77101,32.1,20
KANG79101,31.2,5
KANG80101,35.308,13
KANG80102,35.087,23
KANG81101,31.28,25
KANG81102,34.6,15
KANG81301,32.5,6
KANG82101,35.333,18
KANG82102,33.5,4
KANG83101,42.444,9
KANG83102,37,4
KANG83301,34.778,9
KANG83302,33.4,5
KANG84101,31.703,37
KANG84102,31,4
KANG84301,38.5,2
KANG84401,33,4
KANG85101,33.833,6
KANG85401,33.737,19
KANG86101,26.2,5
KANG86301,30.455,11
KANG87101,29,2
KANG87102,30.5,2
KANG87301,29.5,2
KANG87302,32.333,3
KANG87401,33.8,10
KANG88101,36.833,6
KANG88102,33.25,4
KANG88103,29.429,21
KANG88301,29.75,4
KANG89101,36.212,33
KANG89102,35.444,18
KANG89301,32,4
KANG90101,34.5,10
KANG90102,34.111,9
KANG91101,32.056,36
KANG91102,35.533,15
KANG91301,42,1
KANG91302,38,3
KANG92101,29.5,6
KANG92102,34,7
KANG93101,41.5,2
KANG93301,39.5,2
KANG94301,28.167,12
KANG94302,39.333,12
KANG95101,36,6
KANG95301,41.6,5
KANG95302,43,4
KANG95303,43.75,4
KANG95304,39.4,5
KANG95305,36,3
KANG95306,32,4
KANG96101,34.75,4
KANG97101,31.714,7
KANG97102,36.267,15
KANG97103,35.091,11
KANG97104,33.143,7
KANG97105,42.5,2
KANG98101,34,3
KANG98102,28.8,10
KANG98103,38.167,6
KANG98104,36.778,9
KANG98105,47.5,2
KANG98106,36.4,5
KANG98301,38.714,7
KANG99101,30,9
KANG99301,33.941,17
KANS11401,37.6,5
KANS78101,37.143,28
KANS84101,33.2,5
KANS87301,35.333,3
KANS89101,35.733,15
KANS91101,37.667,3
KANT02301,37.8,5
KANT07301,48.25,4
KANT97101,50.6,5
KANT98301,42.778,9
KAPT09201,57.833,6
KARS08301,53,2
KARY16301,41,1
KARY82301,30,14
KARY82401,31.25,8
KARY85401,28.25,4
KARY96301,33.167,6
KCHN13101,54,2
KCHN53101,33,6
KCHN53301,37.667,3
KCHN54101,38,6
KCHS15301,29,2
KCHS16301,37,6
KCHS16302,57,2
KCHS17401,25.5,2
KCHS17402,32,1
KCHS84301,29,1
KCHS84302,28,1
KGRI03101,58.5,10
KGRI04301,40.5,4
KGRI18301,46,6
KGRI18302,39.5,2
KGUR00301,43.667,9
KGUR01301,27.5,4
KGUR01302,36.143,7
KGUR02301,42.6,10
KGUR04301,50.333,3
KGUR05301,50.444,9
KGUR08301,39.2,10
KGUR50201,34,10
KGUR55201,27,3
KGUR78301,41.154,13
KGUR80101,29.6,10
KGUR81101,31.636,11
KGUR82101,32,8
KGUR82301,33.1,10
KGUR83101,41.5,8
KGUR83301,34.833,12
KGUR83401,35.75,4
KGUR84101,28,2
KGUR84102,27.6,5
KGUR84301,22.333,3
KGUR84401,37.25,4
KGUR85301,42.429,7
KGUR91301,39.667,6
KGUR92301,35,5
KGUR93101,35.286,7
KGUR94301,37,5
KGUR95301,40.5,6
KGUR96301,34.25,4
KGUR99301,44.25,8
KGUR99302,39.091,11
KHAM07101,38,2
KHAM11101,45.4,5
KHAM16301,39.8,5
KHAM17301,39.667,6
KHAT00101,42.75,4
KHAT82301,30.4,15
KHAT84401,29.5,2
KHAT87301,30.333,15
KHAT88301,29.6,10
KHAT94301,30.778,9
KHUM79101,32.5,2
KIMS16301,32.333,3
KIRA00301,31,3
KIRA02301,31.083,12
KIRA07301,40.667,3
KIRA10101,41,1
KIRA36201,29,4
KIRA37101,31.333,3
KIRA39101,29,7
KIRA85301,29.71,31
KIRA86301,32.667,6
KIRA95101,27,1
KIRA95301,27.4,10
KJER73101,28.857,7
KJER89301,34.727,11
KJER91101,39,4
KJER96301,52.5,6
KJRN09101,50,2
KJRN75301,33.429,7
KJRN93301,46.5,2
KJRS58201,33,2
KJRS69101,26.5,4
KJRS70301,28.1,10
KJRS74101,31.143,7
KJRS76301,40,3
KJRS79301,34,6
KJRS87301,41.667,3
KJRS90301,36.833,6
KJRS99301,27.444,9
KNAG08301,38,2
KNAG13301,34.5,2
KNAG16301,32,2
KOJI08301,41.25,4
KOJI09101,37.571,7
KOJI09201,57.833,6
KOJI10101,42.6,5
KOJI11201,45,7
KOJI13301,35.429,7
KORL17301,45.75,8
KORL18301,45,6
KOTA51301,29,2
KOTA53101,32.5,2
KOTA55101,31,4
KOTA62101,24.5,2
KOTA63301,38,1
KOTA66101,31,2
KOTA82301,30,1
KOTA91101,58,1
KOTA93302,33.5,2
KTEG00101,35,2
KTEG00301,38.667,6
KTEG01101,37.5,2
KTEG01401,36.667,3
KTEG03401,29.833,6
KTEG04301,48.75,4
KTEG04302,33.5,2
KTEG06301,26,2
KTEG08301,28,2
KTEG08302,34.667,3
KTEG55301,32,1
KTEG63101,32.286,7
KTEG79101,26.8,5
KTEG79301,28.667,3
KTEG81101,41.4,10
KTEG81301,29,4
KTEG83301,34,6
KTEG84101,27.125,8
KTEG85401,29.9,10
KTEG86101,34.7,10
KTEG86102,38.167,6
KTEG86301,30.4,5
KTEG88101,30.667,3
KTEG93301,27.4,15
KTEG94401,37,4
KTEG98301,26.125,8
KTEG98302,30.167,6
KTOK62101,31,2
KTOK96301,41.2,5
KTOK99201,54.6,5
KTOK99301,46.5,4
KTSU77101,31.167,6
KTUN05401,40.417,12
KTUN09401,41.556,9
KTUN10301,32,2
KTUN11301,44.143,14
KUML08301,51,2
KUSU78301,53,1
KUSU79101,28.667,3
KUSU79301,32.667,3
KUSU79302,24.5,4
KUSU79303,31,5
KUSU80301,27.333,3
KUSU81301,27,8
KUSU81302,30,1
KUSU82301,23,1
KUSU83301,32,1
KUSU83302,27.714,7
KUSU85101,31.5,2
KUSU85102,28.75,4
KUSU85301,28.5,2
KUSU88101,33,6
KUSU88301,30.333,6
KUSU91101,31,1
KUSU91302,29,1
KUSU91303,39,2
KUSU98101,34.667,3
KWAN71101,31,1
KWAN75301,29.5,4
KWAN78301,27.667,3
KWAN78401,24,1
KWAN82401,29,2
KWAN82402,30.2,5
KWAN86401,26,2
KWAN89101,32.5,2
KWAN91301,26,2
KWAN95301,27,4
KYAS01101,37.5,2
KYAS01301,26,1
KYAS03301,34.5,4
KYAS05301,28,2
KYAS08301,38,5
KYAS10301,27,2
KYAS11101,37,2
KYAS11301,28.667,3
KYAS12301,33.667,3
KYAS12302,35.667,3
KYAZ02301,29.2,5
KYAZ02302,34.25,4
KYAZ05301,30,2
KYAZ13101,33,2
KYAZ17301,49.75,12
KYR110101,53.5,4
KYR117301,41,9
LAMJ15301,35.5,2
LAMJ55201,28,1
LAMJ67101,35.5,2
LAMJ74101,28.333,9
LAMJ74301,35.333,6
LAMJ76101,33.263,19
LAMJ80101,31.667,12
LAMJ82101,24.444,9
LAMJ82102,33.75,4
LAMJ89101,31.875,8
LAMP53101,41,1
LANG01301,47.625,8
LANG04301,37.5,4
LANG06301,26,2
LANG07101,32.429,7
LANG07301,50.667,3
LANG09301,36.5,2
LANG10101,38.4,5
LANG10301,39,2
LANG10302,32.333,6
LANG16301,52.667,3
LANG19101,36.5,2
LANG49201,50,1
LANG59301,26,1
LANG61101,29.714,7
LANG63301,30.111,9
LANG64101,27.143,7
LANG64301,29.5,6
LANG78301,32.357,14
LANG80101,26,8
LANG80301,28.833,6
LANG81101,29.5,10
LANG82301,31.5,8
LANG82302,32.5,10
LANG83101,30.5,4
LANG84101,30.375,8
LANG84301,27.2,5
LANG85301,33.714,7
LANG86101,29.25,8
LANG86301,31.875,8
LANG86302,31.4,5
LANG87401,32.8,10
LANG88301,40.625,8
LANG88401,33.286,7
LANG89101,26.846,13
LANG89301,28.75,8
LANG89302,39.222,9
LANG90101,35.05,20
LANG90301,27.286,7
LANG91301,38.625,8
LANG91302,27,4
LANG92401,28.333,6
LANG93401,34.125,8
LANG94301,31.25,4
LANG94401,29.3,10
LANG94402,31.75,4
LANG95101,35.667,6
LANG98101,33.5,4
LANG99301,34.4,5
LANG99302,35.6,5
LANR03101,37.6,5
LANR11301,43.8,5
LANR15101,52.857,7
LANR71301,25.667,3
LANR81301,33.636,11
LANR83301,31.5,6
LANR87101,36.75,8
LANR89401,23.667,3
LANR90301,50.75,4
LANY18301,42.125,16
LARK17301,57,1
LARK17302,28.333,3
LAS212301,28,5
LASH05301,38,2
LCHA07301,32.889,9
LCHA19101,63,1
LCHA83101,35.778,9
LCHN18301,40.5,2
LDAK15301,35.667,3
LDAK15302,33,6
LDAK16301,44.5,12
LDAK17301,48,11
LDNG14301,34,1
LDNG16301,43.765,17
LDNG16302,31.5,2
LDNG17301,46.2,5
LDNG17401,35,4
LDNG18301,32.667,3
LDNG18302,38.133,15
LEOE05301,34.375,8
LEOE55101,31.833,6
LEOE60101,52,1
LEOE61101,35,2
LEON55101,31,3
LEON57101,28,2
LEON58101,40.714,7
LEON60101,42.667,3
LEON61101,32.214,14
LEON62101,33.778,9
LEON82101,26.6,10
LEON87301,30.714,7
LEON93301,23,1
LHAS62101,41.75,4
LHAS64301,33.2,5
LHAY11301,34,2
LHOM01101,45.067,15
LHOT00101,32,8
LHOT00102,48.5,4
LHOT00103,34,2
LHOT00104,42,10
LHOT00105,40.6,5
LHOT00106,39,2
LHOT00107,38.25,4
LHOT00108,51.5,4
LHOT00301,35,1
LHOT00302,32.286,7
LHOT00303,37.571,21
LHOT00304,33.25,4
LHOT01101,39.909,11
LHOT01102,30,2
LHOT01103,35.25,8
LHOT01104,34.333,6
LHOT01105,40,1
LHOT01106,41,1
LHOT01107,39,2
LHOT01108,34.857,7
LHOT01109,44.5,4
LHOT01110,30.667,6
LHOT01401,36.222,9
LHOT02101,30.562,16
LHOT02102,39,1
LHOT02103,45.091,11
LHOT02104,31.778,9
LHOT02105,40.857,7
LHOT02106,45.667,3
